"Type","Breed1","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","AgeYears","NumColors","AllMeds"
"1","69","2","5","0","0","2","2","1","1","1","1",1,300,0,0,"2",3,"1",3
"1","69","2","1","6","7","2","3","1","1","2","1",1,0,0,4,"1",7,"3",4
"1","69","1","5","0","0","2","3","1","1","1","1",1,200,0,1,"4",3,"1",3
"1","69","1","3","0","0","2","2","1","1","2","1",1,390,0,3,"1",2,"1",4
"1","69","1","5","0","0","2","3","1","1","1","1",1,350,0,3,"3",5,"1",3
"1","69","1","2","3","5","2","2","1","1","2","1",2,0,0,4,"1",8,"3",4
"1","69","1","1","0","0","2","1","2","1","2","1",1,0,0,6,"2",0,"1",5
"1","69","1","2","3","0","2","3","3","3","2","1",1,0,0,6,"2",6,"2",8
"1","69","2","5","0","0","2","2","1","1","2","1",1,0,0,4,"2",7,"1",4
"1","69","2","2","3","0","2","3","3","3","2","1",1,0,0,1,"2",2,"2",8
"1","69","2","1","0","0","2","1","3","1","2","1",1,0,0,5,"2",0,"1",6
"1","69","1","1","2","0","2","2","1","1","1","2",1,0,0,2,"2",5,"2",3
"1","69","2","2","0","0","1","2","1","1","1","1",1,0,0,1,"2",3,"1",3
"1","69","1","2","3","0","2","3","3","3","2","1",1,0,0,4,"2",6,"2",8
"1","69","2","3","5","0","2","3","3","3","3","2",1,0,0,1,"3",4,"2",9
"1","69","2","2","0","0","2","1","3","3","3","1",1,0,0,4,"1",4,"1",9
"1","70","1","5","7","0","2","1","1","1","1","1",1,0,0,6,"3",0,"2",3
"1","70","2","1","5","0","2","1","2","2","2","1",1,0,0,5,"1",0,"2",6
"1","70","1","1","5","0","2","1","2","2","2","1",1,0,0,5,"1",0,"2",6
"1","70","1","1","2","7","3","2","1","1","1","1",1,0,0,1,"4",3,"3",3
"1","70","2","1","7","0","2","2","3","3","3","1",1,0,0,3,"1",1,"2",9
"1","70","1","1","7","0","2","1","2","2","2","1",1,0,0,5,"1",0,"2",6
"2","70","2","2","0","0","1","1","2","1","2","1",1,0,0,3,"0",0,"1",5
"1","70","1","2","7","0","2","1","2","2","2","1",1,0,0,3,"1",0,"2",6
"1","70","2","2","5","0","2","1","2","2","2","1",1,0,0,8,"1",0,"2",6
"1","70","1","1","2","0","2","1","2","2","2","1",1,0,0,8,"2",0,"2",6
"1","70","2","2","7","0","2","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"1","70","2","1","5","0","2","1","2","2","2","1",1,0,0,5,"1",0,"2",6
"1","71","2","1","7","0","2","1","3","3","2","1",1,0,0,4,"3",0,"2",8
"1","71","2","1","7","0","2","1","3","3","2","1",1,0,0,4,"3",0,"2",8
"1","72","1","1","7","0","1","2","1","1","2","1",1,0,0,10,"1",0,"2",4
"1","72","2","1","0","0","1","1","1","1","2","1",1,0,0,4,"4",1,"1",4
"1","72","2","2","0","0","1","1","2","2","2","1",2,0,0,3,"1",0,"1",6
"1","72","1","5","0","0","2","2","1","1","1","1",1,200,0,2,"2",2,"1",3
"1","72","1","1","2","5","2","1","3","3","3","1",1,0,0,1,"1",2,"3",9
"1","72","1","2","7","0","1","1","1","1","2","1",1,0,0,3,"0",1,"2",4
"1","72","2","2","7","0","2","1","1","1","2","1",1,0,0,4,"3",0,"2",4
"1","72","2","2","0","0","2","2","1","1","2","1",1,0,0,5,"2",0,"1",4
"1","72","2","1","2","0","1","2","3","3","3","1",1,0,0,5,"1",2,"2",9
"1","72","2","5","0","0","2","1","1","1","1","1",1,120,1,25,"1",1,"1",3
"1","72","2","1","2","0","1","1","2","1","2","1",1,0,0,6,"3",0,"2",5
"1","72","2","5","7","0","2","1","1","1","1","1",1,0,0,1,"4",2,"2",3
"1","72","1","2","0","0","2","2","1","1","1","1",1,0,0,2,"1",1,"1",3
"1","72","2","5","7","0","2","1","1","1","1","1",1,0,0,4,"4",2,"2",3
"1","72","2","1","2","7","1","2","1","1","2","1",1,0,0,2,"2",0,"3",4
"1","75","1","1","2","5","2","2","1","1","1","1",1,200,0,2,"2",2,"3",3
"1","75","1","2","0","0","1","3","1","1","1","1",1,150,0,2,"2",5,"1",3
"1","75","1","1","2","0","1","2","1","1","3","1",2,0,0,2,"0",1,"2",5
"1","75","2","1","2","7","2","1","1","1","1","1",1,0,0,5,"2",1,"3",3
"1","75","1","6","0","0","1","3","2","2","2","1",1,20,0,1,"2",8,"1",6
"1","75","2","2","0","0","1","2","3","3","3","1",1,0,0,1,"4",3,"1",9
"1","75","2","2","7","0","2","1","3","3","1","1",1,0,0,3,"2",1,"2",7
"1","75","1","5","7","0","2","2","1","3","3","1",1,0,0,2,"2",4,"2",7
"1","75","2","2","5","0","1","2","3","1","1","1",1,0,0,5,"1",0,"2",5
"1","75","2","2","0","0","2","1","1","1","3","1",1,0,0,1,"4",5,"1",5
"1","75","2","1","0","0","2","2","1","1","1","1",1,0,0,3,"2",1,"1",3
"1","75","1","1","2","0","1","1","2","2","2","1",1,20,0,1,"1",2,"2",6
"1","75","2","3","0","0","1","3","1","1","1","1",1,500,0,2,"2",6,"1",3
"1","75","2","1","2","7","2","1","2","2","2","1",1,0,1,7,"3",0,"3",6
"1","75","2","1","2","0","2","1","1","1","2","1",1,0,0,5,"4",1,"2",4
"1","75","2","2","0","0","1","1","2","2","2","1",1,20,0,1,"3",2,"1",6
"1","75","1","2","0","0","1","1","1","1","1","1",1,0,0,1,"1",2,"1",3
"1","75","1","2","0","0","1","1","1","1","3","1",1,0,0,2,"1",3,"1",5
"1","75","1","1","5","7","2","1","3","1","2","1",1,0,1,11,"1",0,"3",6
"1","75","2","1","0","0","2","2","1","1","3","1",2,0,0,2,"3",1,"1",5
"1","75","2","1","2","0","2","2","1","1","3","1",3,0,0,2,"3",1,"2",5
"1","75","1","1","2","0","2","1","1","1","3","1",1,0,0,2,"1",3,"2",5
"1","75","2","3","4","0","1","1","3","3","3","1",1,0,0,5,"2",1,"2",9
"1","75","1","1","2","0","2","2","3","3","3","1",1,0,0,1,"2",1,"2",9
"1","75","2","1","7","0","1","3","3","3","2","1",1,0,2,9,"2",2,"2",8
"1","75","3","1","2","5","1","2","3","3","3","1",6,0,0,2,"4",0,"3",9
"1","75","2","1","0","0","2","1","3","3","1","1",1,0,0,1,"1",1,"1",7
"1","75","2","2","0","0","2","1","1","1","1","1",1,0,0,3,"4",0,"1",3
"1","76","3","1","2","7","1","2","1","3","3","1",5,0,0,1,"0",0,"3",7
"1","76","1","1","7","0","2","1","1","1","2","1",1,0,0,3,"2",0,"2",4
"1","76","1","1","7","0","2","2","1","1","1","1",1,0,0,3,"4",2,"2",3
"1","76","2","1","2","7","2","1","2","1","2","1",1,0,0,7,"2",0,"3",5
"1","76","1","1","3","7","3","1","2","1","2","1",1,0,0,19,"2",0,"3",5
"1","76","1","1","7","0","2","2","2","1","2","1",1,0,0,5,"2",0,"2",5
"1","76","2","1","7","0","1","1","2","2","2","1",1,0,4,11,"4",1,"2",6
"1","76","2","1","7","0","3","1","3","3","1","1",1,0,0,8,"1",1,"2",7
"1","76","1","1","7","0","2","1","1","1","2","1",1,200,0,2,"1",3,"2",4
"1","76","1","1","2","7","2","1","1","1","3","1",1,0,0,1,"0",0,"3",5
"1","76","1","1","7","0","3","1","1","1","2","1",1,300,0,4,"1",0,"2",4
"1","76","2","1","2","7","3","1","1","1","2","1",1,1,0,0,"3",2,"3",4
"1","76","2","1","7","0","2","2","1","1","2","1",1,350,0,5,"1",2,"2",4
"1","76","1","1","7","0","1","1","3","3","1","1",1,0,0,2,"4",1,"2",7
"1","76","1","1","7","0","2","1","1","1","3","1",1,0,0,3,"1",0,"2",5
"1","76","1","1","7","0","2","1","1","1","1","2",1,0,0,4,"4",4,"2",3
"1","76","2","1","6","7","3","1","1","1","2","1",1,50,0,1,"4",0,"3",4
"1","76","2","1","7","0","2","1","1","1","1","1",1,100,0,8,"4",1,"2",3
"1","76","2","1","7","0","2","1","2","2","2","1",1,0,0,3,"4",0,"2",6
"1","76","2","1","7","0","2","1","1","1","1","1",1,0,0,2,"4",1,"2",3
"1","76","2","1","4","0","2","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"1","76","1","1","7","0","3","1","2","1","2","1",1,0,0,2,"1",0,"2",5
"1","76","2","1","7","0","2","1","1","1","1","1",1,0,0,27,"4",0,"2",3
"1","76","2","1","2","7","2","2","1","3","1","1",2,0,0,1,"4",1,"3",5
"1","76","2","1","7","0","3","1","1","1","1","1",1,0,0,1,"1",7,"2",3
"1","76","2","1","7","0","2","1","2","1","2","1",1,0,0,8,"2",0,"2",5
"1","76","1","1","6","7","3","1","1","1","2","2",1,0,0,0,"4",12,"3",4
"1","76","2","1","7","0","2","1","1","1","3","1",1,0,0,2,"1",2,"2",5
"1","76","2","1","7","0","2","1","1","1","1","1",1,0,0,7,"2",1,"2",3
"1","76","2","2","7","0","2","1","1","1","1","1",1,0,0,2,"0",2,"2",3
"1","76","3","1","7","0","2","1","1","1","1","1",2,500,0,7,"3",2,"2",3
"1","76","2","1","7","0","2","1","3","3","3","1",2,0,0,3,"4",0,"2",9
"1","76","1","1","7","0","2","1","2","2","2","1",2,100,1,5,"3",1,"2",6
"1","76","1","1","7","0","3","1","1","1","2","1",1,0,0,1,"1",3,"2",4
"1","76","3","1","7","0","2","2","2","3","2","1",2,0,1,7,"1",0,"2",7
"1","76","2","1","2","5","2","1","1","1","1","1",5,0,0,1,"4",2,"3",3
"1","76","2","1","7","0","3","1","1","1","2","1",1,100,0,1,"4",2,"2",4
"1","76","1","1","7","0","2","1","1","1","1","1",1,0,0,3,"3",2,"2",3
"1","76","1","1","6","7","2","1","1","1","1","1",1,100,0,4,"4",3,"3",3
"1","78","3","1","2","0","3","1","1","1","2","1",3,0,0,4,"2",0,"2",4
"1","78","2","1","2","0","3","2","3","3","3","2",1,0,0,4,"3",3,"2",9
"1","78","1","1","0","0","2","1","1","1","1","1",1,0,0,1,"2",3,"1",3
"1","78","1","1","2","0","2","1","3","3","2","1",1,0,0,7,"2",0,"2",8
"1","78","1","1","2","0","2","1","1","1","3","1",2,0,0,2,"3",1,"2",5
"1","78","2","1","2","0","3","1","1","1","1","1",1,500,0,2,"2",2,"2",3
"1","78","2","1","2","0","3","1","1","1","1","1",1,0,0,1,"1",3,"2",3
"1","78","2","1","2","0","2","2","1","1","2","1",1,0,0,5,"1",0,"2",4
"1","78","3","1","2","0","1","1","2","1","2","1",2,0,0,5,"1",0,"2",5
"1","78","3","1","7","0","2","1","2","2","2","3",2,0,0,1,"1",0,"2",6
"1","78","1","2","0","0","3","1","3","3","2","1",1,0,0,6,"4",1,"1",8
"1","78","1","1","2","0","2","1","2","2","2","1",1,0,0,1,"2",1,"2",6
"1","78","3","1","3","5","2","1","1","1","2","1",2,0,0,8,"3",0,"3",4
"1","78","1","1","0","0","3","1","1","1","2","1",1,0,0,5,"2",4,"1",4
"1","78","2","1","2","0","2","2","1","1","1","1",1,0,0,5,"3",0,"2",3
"1","78","2","2","0","0","3","1","1","1","1","1",1,100,0,2,"3",4,"1",3
"1","78","2","1","2","0","2","1","1","1","2","1",1,0,0,3,"3",0,"2",4
"1","78","1","1","2","0","4","1","1","1","2","1",1,100,0,1,"2",1,"2",4
"1","78","2","1","2","0","3","1","3","3","1","1",1,0,0,9,"3",1,"2",7
"1","78","1","1","3","0","3","2","3","3","2","1",1,0,0,2,"1",0,"2",8
"1","78","2","1","0","0","3","1","1","1","2","1",1,600,0,3,"2",0,"1",4
"1","78","2","1","2","0","3","1","1","1","1","1",1,0,0,4,"3",6,"2",3
"1","78","2","1","2","0","2","2","3","3","2","1",1,0,0,3,"3",0,"2",8
"1","78","2","1","2","0","3","1","1","1","1","1",1,0,0,2,"2",6,"2",3
"1","78","2","1","4","0","2","1","1","1","1","1",1,0,0,4,"3",1,"2",3
"1","78","1","1","0","0","3","1","1","1","2","2",1,0,0,1,"4",8,"1",4
"1","78","2","1","7","0","3","1","1","1","2","1",1,0,0,2,"1",0,"2",4
"1","78","2","2","0","0","3","1","3","3","1","2",1,0,0,2,"1",5,"1",7
"1","78","1","1","2","0","3","1","1","1","2","1",1,0,0,1,"0",1,"2",4
"1","78","2","1","5","0","2","1","1","1","1","1",1,0,0,6,"3",0,"2",3
"1","78","1","1","2","0","2","1","1","1","2","1",1,0,0,3,"1",0,"2",4
"1","78","1","1","0","0","3","2","1","1","2","1",1,0,0,7,"1",1,"1",4
"1","78","1","1","2","0","3","1","1","1","2","1",1,150,0,1,"1",3,"2",4
"1","78","2","1","2","0","2","1","1","1","1","1",1,0,0,1,"3",0,"2",3
"1","78","2","1","2","0","2","1","1","1","2","1",1,0,0,3,"3",0,"2",4
"1","78","1","1","2","0","2","1","1","1","1","1",1,0,0,6,"3",0,"2",3
"1","78","2","1","2","5","2","1","1","1","1","1",1,8,0,5,"0",0,"3",3
"1","78","2","1","2","0","2","1","1","1","2","1",4,0,0,6,"3",0,"2",4
"1","78","2","2","0","0","4","1","1","1","1","1",1,0,0,2,"2",2,"1",3
"1","78","1","1","2","0","3","2","1","1","1","1",1,0,0,6,"3",1,"2",3
"1","78","2","1","2","0","2","1","1","3","1","1",1,0,0,3,"3",1,"2",5
"1","78","1","1","2","0","2","2","1","1","2","1",1,0,0,3,"4",0,"2",4
"1","78","2","1","2","0","2","1","1","1","1","1",1,0,0,2,"3",1,"2",3
"1","78","2","1","2","0","2","1","1","1","2","1",1,0,0,4,"3",0,"2",4
"1","78","2","1","2","5","3","1","1","1","2","1",1,500,0,4,"2",2,"3",4
"1","78","2","2","7","0","3","1","1","1","1","1",1,0,0,5,"4",2,"2",3
"1","78","2","1","2","0","2","1","1","1","2","1",1,0,0,6,"3",0,"2",4
"1","78","2","1","2","0","2","1","1","1","2","1",1,0,0,5,"3",0,"2",4
"1","78","2","1","0","0","2","2","1","1","1","1",1,0,0,3,"2",0,"1",3
"1","78","2","1","2","0","2","2","1","3","2","1",1,0,0,4,"3",0,"2",6
"1","78","1","1","2","0","2","1","3","3","3","1",2,0,0,3,"4",1,"2",9
"1","78","2","2","0","0","2","2","1","1","1","1",1,0,0,2,"4",1,"1",3
"1","78","2","1","2","0","3","1","3","3","2","1",1,0,0,5,"3",0,"2",8
"1","78","2","1","2","0","2","2","1","1","2","1",1,0,0,6,"3",0,"2",4
"1","78","2","1","0","0","3","1","1","1","1","1",1,300,0,2,"3",5,"1",3
"1","78","2","1","2","0","3","1","1","1","2","1",1,0,0,4,"1",1,"2",4
"1","78","1","1","2","0","2","1","1","1","1","1",1,0,0,1,"1",1,"2",3
"1","78","2","1","2","7","2","1","1","1","1","1",1,0,0,5,"4",3,"3",3
"1","78","3","1","2","0","2","1","3","3","2","1",3,0,0,1,"2",0,"2",8
"1","78","2","1","2","0","2","1","1","1","1","1",1,0,0,1,"3",0,"2",3
"1","78","2","1","2","0","2","1","3","3","2","1",1,450,0,5,"1",1,"2",8
"1","78","1","1","4","0","3","1","3","3","2","3",1,0,0,4,"4",10,"2",8
"1","81","2","1","2","0","2","1","2","2","2","1",1,0,0,1,"1",0,"2",6
"1","82","1","5","7","0","2","1","1","1","2","1",1,0,0,5,"2",2,"2",4
"1","82","1","1","0","0","2","2","1","1","2","1",1,0,0,1,"3",2,"1",4
"1","82","1","2","5","7","2","1","3","3","3","1",1,2000,0,3,"1",2,"3",9
"1","82","1","1","2","7","2","1","1","1","1","2",1,0,0,5,"0",4,"3",3
"1","82","2","2","7","0","2","1","3","1","2","1",1,350,0,4,"3",5,"2",6
"1","83","2","2","0","0","2","2","1","1","2","1",1,200,0,3,"2",3,"1",4
"1","83","2","2","0","0","2","2","1","1","2","1",1,0,0,2,"1",3,"1",4
"1","83","2","3","0","0","2","2","1","1","3","1",1,300,0,3,"1",1,"1",5
"1","83","2","2","0","0","1","2","1","1","1","1",1,0,0,10,"1",3,"1",3
"1","83","2","2","3","0","1","2","1","1","1","1",1,0,0,4,"1",1,"2",3
"1","83","2","3","0","0","1","2","3","3","3","1",1,0,0,0,"3",1,"1",9
"1","83","1","1","0","0","2","2","1","1","3","2",1,0,0,2,"2",6,"1",5
"1","83","2","2","0","0","2","2","1","3","3","1",1,50,0,1,"4",8,"1",7
"1","83","1","5","0","0","1","2","1","1","1","1",1,0,0,3,"2",4,"1",3
"1","85","1","1","7","0","2","1","3","3","2","1",1,0,0,1,"2",0,"2",8
"1","88","2","2","7","0","2","1","3","3","2","1",1,0,0,4,"3",0,"2",8
"1","88","2","2","7","0","2","1","3","3","2","1",1,0,0,3,"3",0,"2",8
"1","93","1","7","0","0","2","1","2","1","3","1",1,0,0,9,"4",0,"1",6
"1","97","2","2","0","0","3","2","1","1","1","2",1,0,0,1,"4",7,"1",3
"1","97","3","1","3","5","2","2","1","1","2","1",2,0,0,4,"4",0,"3",4
"1","97","3","1","2","7","2","1","1","1","1","1",2,0,0,5,"3",3,"3",3
"1","98","1","2","7","0","1","3","3","3","3","1",1,0,0,2,"1",2,"2",9
"1","98","1","2","7","0","2","1","3","3","2","1",1,0,0,2,"3",0,"2",8
"1","99","2","7","0","0","2","3","1","1","1","1",1,0,0,1,"1",2,"1",3
"1","100","2","7","0","0","2","1","1","1","2","1",1,100,0,8,"2",6,"1",4
"1","100","1","3","7","0","2","1","1","1","2","1",1,100,0,7,"2",7,"2",4
"1","100","2","1","7","0","2","1","2","1","2","1",1,300,0,1,"3",6,"2",5
"1","100","2","4","0","0","1","1","2","2","3","2",1,0,0,1,"1",3,"1",7
"1","102","2","1","2","0","2","2","2","2","2","1",1,0,0,2,"1",0,"2",6
"1","102","1","1","2","0","2","1","1","1","3","1",1,0,0,2,"4",2,"2",5
"1","102","3","1","2","0","2","1","3","3","2","1",2,0,0,6,"4",0,"2",8
"1","102","2","1","0","0","2","1","3","3","2","1",1,0,0,3,"1",0,"1",8
"1","102","2","1","2","0","1","1","2","2","2","1",1,0,0,5,"3",0,"2",6
"1","102","2","1","2","0","2","2","2","2","2","1",1,0,0,2,"2",0,"2",6
"1","103","2","1","2","0","2","2","3","3","3","1",1,0,0,3,"3",2,"2",9
"1","103","2","1","2","3","3","3","1","1","2","1",1,0,0,4,"1",6,"3",4
"1","103","2","1","2","0","2","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"1","103","2","1","0","0","3","2","1","1","2","1",1,0,0,2,"2",1,"1",4
"1","103","1","1","2","0","2","2","1","1","1","1",1,0,0,10,"3",1,"2",3
"1","103","2","1","3","0","3","2","1","1","2","1",1,0,0,4,"2",0,"2",4
"1","103","1","1","2","0","2","1","1","2","2","1",1,0,0,5,"2",0,"2",5
"1","103","2","1","2","3","1","2","1","1","1","1",1,0,0,5,"4",1,"3",3
"1","103","2","1","2","0","3","3","1","1","1","1",1,0,0,3,"3",4,"2",3
"1","103","1","2","0","0","1","2","3","3","3","1",1,150,0,0,"4",0,"1",9
"1","103","1","1","2","0","3","2","1","1","1","1",1,0,0,1,"3",4,"2",3
"1","103","1","2","3","4","2","3","1","1","1","1",1,0,0,5,"1",6,"3",3
"1","103","1","1","2","0","2","1","3","3","2","1",1,0,0,4,"3",0,"2",8
"1","103","2","1","2","0","2","2","1","1","1","1",1,0,0,2,"3",0,"2",3
"1","103","1","1","3","0","3","2","1","1","2","1",1,350,0,2,"4",4,"2",4
"1","103","1","1","7","0","3","2","1","1","1","1",1,0,0,1,"1",2,"2",3
"1","103","1","1","2","0","2","2","2","1","2","1",1,0,0,2,"3",0,"2",5
"1","103","1","2","4","7","2","1","2","2","1","1",1,0,0,1,"4",1,"3",5
"1","103","2","1","0","0","2","2","1","1","1","1",1,0,0,0,"1",5,"1",3
"1","103","2","1","2","0","2","2","3","3","2","1",1,0,0,3,"3",0,"2",8
"1","103","1","1","2","0","3","2","3","3","3","1",1,0,0,2,"1",0,"2",9
"1","103","1","1","3","7","3","2","3","3","3","1",1,0,0,1,"1",3,"3",9
"1","103","2","1","2","5","1","2","2","2","2","2",1,30,0,3,"4",0,"3",6
"1","103","2","1","2","0","2","2","3","3","2","1",1,0,0,3,"2",0,"2",8
"1","103","2","1","6","0","3","2","2","2","2","1",1,0,0,2,"2",0,"2",6
"1","103","2","1","2","0","2","1","1","1","1","1",1,0,0,2,"2",0,"2",3
"1","103","1","1","4","7","2","2","1","1","1","1",1,0,0,5,"2",1,"3",3
"1","103","1","1","0","0","2","1","2","2","2","1",1,0,0,1,"3",3,"1",6
"1","103","2","1","2","5","2","2","1","1","1","1",1,0,0,2,"4",3,"3",3
"1","103","2","1","2","0","3","2","1","1","1","1",1,0,0,5,"1",3,"2",3
"1","103","2","1","0","0","3","2","1","1","2","1",1,0,0,2,"4",0,"1",4
"1","103","2","1","2","0","3","1","1","1","1","1",1,350,0,3,"1",2,"2",3
"1","103","2","1","2","7","2","2","1","1","2","1",1,200,2,4,"1",1,"3",4
"1","103","2","1","2","0","3","2","3","3","3","1",1,0,0,4,"2",1,"2",9
"1","103","2","1","2","0","2","2","1","3","2","1",1,0,0,2,"2",0,"2",6
"1","103","1","6","0","0","2","2","2","1","2","1",1,0,0,6,"2",0,"1",5
"1","103","2","1","2","0","3","2","2","2","3","1",1,100,0,1,"4",1,"2",7
"1","103","2","1","2","0","2","2","1","1","1","1",1,0,0,1,"2",3,"2",3
"1","103","2","1","3","5","2","1","3","3","3","1",1,0,0,3,"3",0,"3",9
"1","103","2","2","0","0","4","2","1","1","2","1",1,0,0,1,"2",4,"1",4
"1","103","1","1","0","0","2","1","1","1","2","1",1,200,0,7,"3",0,"1",4
"1","103","2","1","2","0","3","2","1","1","1","1",1,500,0,5,"1",2,"2",3
"1","103","2","1","2","0","2","3","3","3","3","1",1,0,0,5,"1",0,"2",9
"1","103","2","1","2","0","2","2","2","2","2","1",1,0,0,1,"2",0,"2",6
"1","103","1","1","7","0","3","3","1","1","2","1",1,400,0,4,"0",1,"2",4
"1","103","2","1","0","0","2","3","1","1","1","1",1,0,0,3,"2",5,"1",3
"1","103","2","1","0","0","2","2","1","1","2","1",1,0,0,9,"2",0,"1",4
"1","103","2","1","2","0","2","2","2","1","2","1",1,200,0,2,"2",0,"2",5
"1","103","1","1","2","0","2","2","3","3","2","1",1,0,0,2,"3",0,"2",8
"1","103","2","2","0","0","2","1","1","1","2","1",1,0,0,7,"2",1,"1",4
"1","103","1","2","0","0","2","2","3","3","2","1",1,0,0,1,"2",1,"1",8
"1","103","2","1","4","0","2","2","2","2","2","1",1,0,0,1,"2",0,"2",6
"1","103","2","1","2","0","4","1","3","3","3","1",1,0,0,3,"2",3,"2",9
"1","103","2","1","2","0","3","2","3","3","3","1",1,0,1,6,"4",3,"2",9
"1","103","1","2","3","0","2","2","1","1","2","1",1,0,0,2,"3",0,"2",4
"1","103","2","1","2","0","2","2","3","3","2","1",1,0,0,3,"3",0,"2",8
"1","103","2","1","2","0","3","2","2","1","1","1",1,0,0,4,"2",6,"2",4
"1","103","3","1","2","0","3","2","1","1","3","1",2,3000,0,5,"3",0,"2",5
"1","103","2","1","2","0","2","2","2","1","2","1",1,0,0,4,"3",0,"2",5
"1","103","1","1","2","0","4","1","1","1","2","1",1,0,0,1,"3",7,"2",4
"1","103","2","1","3","0","3","2","2","2","2","1",1,0,0,3,"1",4,"2",6
"1","103","3","1","2","5","2","1","2","1","2","1",2,0,0,5,"3",0,"3",5
"1","103","2","1","2","0","2","1","1","1","1","1",1,0,0,4,"3",0,"2",3
"1","103","1","1","0","0","2","2","1","1","2","1",1,350,0,1,"4",4,"1",4
"1","103","3","1","3","0","2","2","2","2","2","1",4,50,0,4,"2",0,"2",6
"1","103","1","1","2","0","3","1","1","1","2","1",1,250,0,3,"1",6,"2",4
"1","103","2","1","2","0","2","1","2","1","2","1",1,250,0,2,"1",0,"2",5
"1","103","1","1","2","0","2","2","3","3","2","1",1,0,0,1,"2",0,"2",8
"1","103","1","1","2","0","3","2","2","1","2","2",1,300,0,3,"1",0,"2",5
"1","103","2","1","2","0","2","2","1","1","2","1",1,50,0,3,"2",0,"2",4
"1","103","2","1","2","0","2","1","2","1","2","1",2,0,0,3,"4",0,"2",5
"1","103","1","1","2","0","4","2","3","3","2","1",1,0,0,3,"2",10,"2",8
"1","103","2","1","0","0","3","2","3","1","2","1",1,0,0,3,"1",3,"1",6
"1","103","2","1","2","0","2","2","2","2","2","1",1,0,0,3,"2",1,"2",6
"1","103","1","1","0","0","3","1","1","1","1","1",1,300,0,1,"1",1,"1",3
"1","103","1","1","2","0","3","2","1","1","1","1",1,0,0,1,"1",3,"2",3
"1","103","2","1","2","0","2","2","2","1","3","1",1,0,0,1,"1",0,"2",6
"1","103","1","2","0","0","2","1","1","1","1","1",1,0,0,0,"1",0,"1",3
"1","103","2","1","2","0","3","2","2","1","3","2",1,0,0,2,"3",6,"2",6
"1","103","1","1","2","0","2","1","1","3","3","1",1,0,0,3,"4",1,"2",7
"1","103","2","1","2","0","2","2","2","2","2","1",1,0,0,3,"3",2,"2",6
"1","103","2","1","2","0","2","1","3","3","2","1",1,0,0,3,"3",0,"2",8
"1","103","2","1","2","7","2","1","1","1","1","1",1,0,0,1,"4",7,"3",3
"1","103","2","1","2","0","3","1","1","1","1","1",1,0,0,2,"2",4,"2",3
"1","103","1","2","7","0","3","2","1","1","2","1",1,0,0,2,"1",1,"2",4
"1","103","1","1","0","0","2","1","1","1","2","1",1,0,0,1,"2",0,"1",4
"1","103","2","1","4","0","2","2","1","1","1","1",1,0,0,2,"4",7,"2",3
"1","103","2","1","2","0","2","2","2","1","2","1",1,200,0,2,"1",0,"2",5
"1","103","1","1","2","3","3","2","1","1","2","1",1,500,0,5,"2",4,"3",4
"1","103","1","2","0","0","3","3","1","3","1","1",1,0,0,0,"4",2,"1",5
"1","103","1","2","0","0","2","1","1","1","2","1",1,0,0,4,"1",0,"1",4
"1","103","2","1","2","0","2","1","3","3","2","1",1,550,0,5,"2",0,"2",8
"1","103","1","1","2","0","2","1","3","3","2","1",1,0,0,3,"2",0,"2",8
"1","103","2","1","0","0","2","2","1","1","2","1",1,500,0,3,"2",5,"1",4
"1","103","1","5","6","0","3","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"1","103","1","1","2","3","3","2","3","3","3","1",1,0,0,0,"1",2,"3",9
"1","103","2","1","2","0","2","2","2","1","1","1",1,200,0,2,"2",0,"2",4
"1","103","2","1","2","4","2","1","1","1","2","1",1,0,0,2,"4",2,"3",4
"1","105","2","1","2","7","2","2","2","2","2","1",3,0,0,4,"2",0,"3",6
"1","105","2","1","0","0","2","2","3","3","1","1",1,0,0,3,"3",1,"1",7
"1","105","2","1","2","4","2","2","1","1","1","1",1,50,0,5,"1",1,"3",3
"1","105","2","1","3","7","1","2","1","1","2","1",1,150,0,3,"4",1,"3",4
"1","108","2","4","5","7","2","3","1","1","2","1",1,0,0,5,"2",1,"3",4
"1","108","2","1","6","7","1","3","3","3","1","1",1,0,0,6,"1",3,"3",7
"1","109","2","2","3","4","3","2","1","1","2","1",1,0,0,4,"1",3,"3",4
"1","109","1","2","4","7","2","2","1","1","1","1",1,0,0,5,"3",5,"3",3
"1","109","1","2","5","0","2","2","1","1","1","2",1,0,0,1,"4",7,"2",3
"1","109","2","3","5","0","3","3","1","1","1","1",1,0,0,0,"4",6,"2",3
"1","109","3","3","0","0","2","2","3","3","3","1",2,0,0,0,"4",4,"1",9
"1","109","2","1","0","0","2","1","1","1","3","1",1,100,0,1,"1",0,"1",5
"1","109","2","2","0","0","3","3","1","1","2","1",1,500,0,1,"1",1,"1",4
"1","109","3","1","3","0","3","2","1","1","1","1",2,0,0,2,"1",2,"2",3
"1","109","1","3","0","0","3","2","1","1","2","1",1,350,0,20,"2",4,"1",4
