"","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","ColorName1","ColorName2","ColorName3","height_low_inches","height_high_inches","weight_low_lbs","weight_high_lbs","avg_weight","size","hypoallergenic"
"198","3","2","2","3","3","3","1",6,0,0,7,"1","Border Collie",0,"3","9","Black","Brown","White",19,21,40,40,40,"medium","No"
"199","1","2","1","1","1","2","1",2,0,0,8,"1","Border Collie",0,"3","4","Black","Brown","White",19,21,40,40,40,"medium","No"
"200","1","2","1","1","1","2","1",2,0,0,6,"1","Border Collie",0,"2","4","Black","White",NA,19,21,40,40,40,"medium","No"
"201","2","2","2","2","1","1","1",1,100,0,2,"1","Border Collie",2,"3","4","Yellow","Cream","White",19,21,40,40,40,"medium","No"
"202","2","2","2","1","1","1","1",1,0,0,3,"1","Border Collie",1,"2","3","Brown","White",NA,19,21,40,40,40,"medium","No"
"203","2","1","1","1","1","1","1",1,350,0,5,"1","Boston Terrier",2,"2","3","Black","White",NA,14,15,15,25,20,"small","No"
"204","1","2","1","1","1","1","1",1,0,0,3,"1","Boston Terrier",1,"1","3","Cream",NA,NA,14,15,15,25,20,"small","No"
"205","2","1","1","2","1","2","1",1,300,0,9,"1","Boston Terrier",0,"2","5","Yellow","Cream",NA,14,15,15,25,20,"small","No"
"206","2","1","1","1","1","1","1",1,250,0,3,"1","Boston Terrier",1,"2","3","Black","White",NA,14,15,15,25,20,"small","No"
"207","2","1","2","1","1","2","1",1,350,1,9,"1","Boston Terrier",0,"2","4","Black","White",NA,14,15,15,25,20,"small","No"
"208","1","3","1","1","1","1","1",1,0,0,10,"1","Boxer",3,"3","3","Black","Brown","White",21,25,65,70,67.5,"large","No"
"209","2","3","1","3","2","3","1",2,450,0,5,"1","Boxer",0,"3","8","Black","Brown","White",21,25,65,70,67.5,"large","No"
"210","1","3","1","1","1","2","1",1,0,0,1,"1","Boxer",1,"3","4","Black","Brown","White",21,25,65,70,67.5,"large","No"
"211","2","2","1","3","3","2","1",1,0,0,2,"1","Boxer",0,"2","8","Golden","White",NA,21,25,65,70,67.5,"large","No"
"212","2","3","1","1","1","2","1",2,0,0,3,"1","Boxer",5,"3","4","Brown","Golden","White",21,25,65,70,67.5,"large","No"
"213","1","2","1","3","3","2","1",1,0,0,2,"1","Boxer",0,"2","8","Black","Cream",NA,21,25,65,70,67.5,"large","No"
"214","2","2","1","1","1","1","1",1,0,0,2,"1","Boxer",1,"2","3","Brown","White",NA,21,25,65,70,67.5,"large","No"
"215","3","1","1","2","2","2","1",2,150,0,1,"1","Boxer",0,"1","6","Brown",NA,NA,21,25,65,70,67.5,"large","No"
"216","2","2","1","3","3","3","1",1,0,0,2,"1","Boxer",1,"1","9","Brown",NA,NA,21,25,65,70,67.5,"large","No"
"217","2","2","2","1","1","1","1",1,0,0,4,"1","Boxer",1,"3","3","Brown","Cream","White",21,25,65,70,67.5,"large","No"
"218","1","2","2","2","2","2","1",1,0,0,3,"1","Bull Terrier",0,"2","6","Brown","White",NA,21,22,50,70,60,"medium","No"
"219","2","2","1","3","3","3","1",1,0,0,1,"1","Bull Terrier",7,"1","9","White",NA,NA,21,22,50,70,60,"medium","No"
"220","1","2","1","1","1","1","1",1,0,0,4,"1","Bull Terrier",4,"3","3","Black","Brown","White",21,22,50,70,60,"medium","No"
"221","2","1","1","1","1","2","1",1,0,0,2,"1","Bull Terrier",1,"1","4","White",NA,NA,21,22,50,70,60,"medium","No"
"222","1","3","1","1","1","1","1",1,0,0,1,"1","Bull Terrier",6,"3","3","Black","Brown","White",21,22,50,70,60,"medium","No"
"223","2","2","1","1","1","1","1",1,0,0,1,"1","Bull Terrier",7,"1","3","White",NA,NA,21,22,50,70,60,"medium","No"
"224","3","2","1","1","1","1","1",2,0,0,1,"1","Bull Terrier",2,"2","3","Brown","White",NA,21,22,50,70,60,"medium","No"
"225","1","3","3","1","1","2","1",1,0,0,4,"1","Bull Terrier",2,"1","4","Cream",NA,NA,21,22,50,70,60,"medium","No"
"226","1","2","1","1","1","1","1",1,200,0,2,"1","Bull Terrier",2,"1","3","White",NA,NA,21,22,50,70,60,"medium","No"
"227","2","2","1","2","2","2","1",1,0,0,3,"1","Bull Terrier",0,"2","6","Brown","White",NA,21,22,50,70,60,"medium","No"
"228","1","2","1","1","1","1","1",1,120,0,10,"1","Bull Terrier",1,"2","3","Brown","White",NA,21,22,50,70,60,"medium","No"
"229","3","1","2","2","2","2","1",8,0,0,5,"1","Bull Terrier",0,"3","6","Black","Brown","Yellow",21,22,50,70,60,"medium","No"
"230","2","2","1","1","1","1","1",1,0,0,5,"1","Bull Terrier",1,"3","3","Black","Brown","White",21,22,50,70,60,"medium","No"
"231","2","2","1","1","1","1","1",1,0,0,5,"1","Bull Terrier",2,"1","3","Cream",NA,NA,21,22,50,70,60,"medium","No"
"232","1","2","1","3","3","3","1",1,0,0,1,"1","Bull Terrier",5,"1","9","Brown",NA,NA,21,22,50,70,60,"medium","No"
"233","2","2","2","1","2","1","1",1,50,0,2,"1","Bull Terrier",2,"3","4","Black","Cream","White",21,22,50,70,60,"medium","No"
"234","1","4","1","1","1","2","1",1,0,0,2,"1","Bullmastiff",3,"2","4","Black","Brown",NA,25,27,100,130,115,"giant","No"
"235","1","2","1","2","2","2","1",1,0,0,6,"1","Bullmastiff",0,"2","6","Black","White",NA,25,27,100,130,115,"giant","No"
"236","1","3","1","1","1","1","1",1,0,0,5,"1","Bullmastiff",5,"3","3","Cream","Gray","White",25,27,100,130,115,"giant","No"
"237","3","3","1","3","3","3","1",2,0,0,2,"1","Bullmastiff",2,"1","9","Brown",NA,NA,25,27,100,130,115,"giant","No"
"238","2","2","1","2","2","2","1",1,0,0,2,"1","Bullmastiff",0,"1","6","Brown",NA,NA,25,27,100,130,115,"giant","No"
"239","2","2","1","2","2","2","1",1,0,0,3,"1","Bullmastiff",0,"1","6","Brown",NA,NA,25,27,100,130,115,"giant","No"
"240","1","2","1","2","2","2","1",1,0,0,6,"1","Bullmastiff",0,"1","6","Black",NA,NA,25,27,100,130,115,"giant","No"
"241","1","2","1","2","2","2","1",1,0,0,4,"1","Bullmastiff",0,"1","6","Brown",NA,NA,25,27,100,130,115,"giant","No"
"242","3","2","1","2","2","2","1",6,0,0,2,"1","Bullmastiff",0,"3","6","Black","Brown","Yellow",25,27,100,130,115,"giant","No"
"243","2","2","1","2","2","2","1",1,0,0,4,"1","Bullmastiff",0,"1","6","Brown",NA,NA,25,27,100,130,115,"giant","No"
"244","1","3","1","1","1","1","1",1,0,0,2,"1","Bullmastiff",3,"1","3","Golden",NA,NA,25,27,100,130,115,"giant","No"
"245","1","3","1","1","1","1","1",1,300,0,2,"1","Bullmastiff",1,"1","3","Brown",NA,NA,25,27,100,130,115,"giant","No"
"246","1","1","2","2","2","2","1",1,250,0,10,"1","Cattle Dog",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,"No"
"247","1","2","3","1","1","1","1",1,0,0,14,"1","Cavalier King Charles Spaniel",7,"3","3","Brown","Golden","White",10,15,15,20,17.5,"small","No"
"248","2","1","1","1","1","3","1",1,0,0,2,"1","Cavalier King Charles Spaniel",8,"2","5","Brown","White",NA,10,15,15,20,17.5,"small","No"
"249","2","1","1","1","1","3","1",1,250,0,6,"1","Chihuahua",3,"2","5","Brown","White",NA,6,9,2,5,3.5,"toy","No"
"250","1","1","2","1","1","2","1",1,200,0,3,"1","Chihuahua",1,"2","4","Black","Cream",NA,6,9,2,5,3.5,"toy","No"
"251","2","1","1","3","3","2","1",1,250,0,5,"1","Chihuahua",0,"1","8","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"252","1","1","1","1","1","2","1",1,50,0,3,"1","Chihuahua",1,"2","4","Cream","White",NA,6,9,2,5,3.5,"toy","No"
"253","2","1","1","1","1","2","1",1,500,0,1,"1","Chihuahua",0,"1","4","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"254","3","1","1","1","1","1","1",2,0,0,4,"1","Chihuahua",5,"3","3","Black","Brown","White",6,9,2,5,3.5,"toy","No"
"255","2","1","1","3","3","3","1",1,0,0,2,"1","Chihuahua",1,"1","9","Gray",NA,NA,6,9,2,5,3.5,"toy","No"
"256","1","2","1","2","2","1","1",1,0,0,3,"1","Chihuahua",4,"1","5","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"257","2","1","1","2","2","2","1",1,0,1,2,"1","Chihuahua",0,"1","6","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"258","1","1","1","1","1","2","2",1,0,0,3,"1","Chihuahua",3,"1","4","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"259","2","1","1","3","3","3","1",1,0,0,2,"1","Chihuahua",1,"2","9","Black","Golden",NA,6,9,2,5,3.5,"toy","No"
"260","2","1","2","1","1","2","1",1,0,0,3,"1","Chihuahua",1,"2","4","Golden","White",NA,6,9,2,5,3.5,"toy","No"
"261","2","1","1","1","1","2","1",1,0,0,4,"1","Chihuahua",10,"3","4","Black","Yellow","White",6,9,2,5,3.5,"toy","No"
"262","3","1","1","1","1","2","1",2,0,0,5,"1","Chihuahua",0,"1","4","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"263","1","1","1","1","1","1","1",1,500,0,9,"1","Chihuahua",1,"2","3","Brown","White",NA,6,9,2,5,3.5,"toy","No"
"264","3","1","2","1","1","1","2",4,385,0,5,"1","Chihuahua",2,"2","3","Brown","White",NA,6,9,2,5,3.5,"toy","No"
"265","2","1","1","3","3","2","1",1,0,0,4,"1","Chihuahua",4,"1","8","Black",NA,NA,6,9,2,5,3.5,"toy","No"
"266","2","1","1","3","3","3","1",1,0,0,4,"1","Chihuahua",4,"1","9","Cream",NA,NA,6,9,2,5,3.5,"toy","No"
"267","2","1","1","1","1","2","1",1,100,0,6,"1","Chihuahua",5,"2","4","Black","White",NA,6,9,2,5,3.5,"toy","No"
"268","2","1","1","1","1","1","1",1,0,0,3,"1","Chihuahua",1,"2","3","Cream","White",NA,6,9,2,5,3.5,"toy","No"
"269","2","1","2","1","1","1","1",1,400,0,9,"1","Chihuahua",3,"3","3","Black","Golden","White",6,9,2,5,3.5,"toy","No"
"270","1","1","3","1","1","1","1",1,0,0,1,"1","Chihuahua",0,"1","3","White",NA,NA,6,9,2,5,3.5,"toy","No"
"271","2","1","1","1","1","1","1",1,50,0,5,"1","Chihuahua",4,"3","3","Golden","Gray","White",6,9,2,5,3.5,"toy","No"
"272","2","1","2","1","1","2","1",1,100,0,2,"1","Chihuahua",5,"2","4","Brown","White",NA,6,9,2,5,3.5,"toy","No"
"273","1","1","1","1","1","2","2",1,0,0,2,"1","Chihuahua",2,"1","4","Cream",NA,NA,6,9,2,5,3.5,"toy","No"
"274","1","1","1","1","1","2","1",1,200,0,3,"1","Chihuahua",2,"2","4","Cream","White",NA,6,9,2,5,3.5,"toy","No"
"275","3","2","1","1","1","2","1",2,0,0,4,"1","Chihuahua",0,"2","4","Black","Golden",NA,6,9,2,5,3.5,"toy","No"
"276","1","1","1","1","1","2","1",1,450,0,4,"1","Chihuahua",3,"3","4","Black","Brown","White",6,9,2,5,3.5,"toy","No"
"277","2","2","1","3","3","3","1",1,0,0,2,"1","Chihuahua",10,"2","9","Yellow","White",NA,6,9,2,5,3.5,"toy","No"
"278","1","1","1","1","2","2","1",2,0,0,2,"1","Chihuahua",2,"2","5","Black","Brown",NA,6,9,2,5,3.5,"toy","No"
"279","3","2","1","1","1","2","1",2,0,3,6,"1","Chihuahua",0,"2","4","Cream","White",NA,6,9,2,5,3.5,"toy","No"
"280","1","1","1","2","2","2","1",2,0,0,2,"1","Chihuahua",0,"2","6","Black","Golden",NA,6,9,2,5,3.5,"toy","No"
"281","2","1","1","1","1","1","1",1,100,0,3,"1","Chihuahua",4,"2","3","Cream","White",NA,6,9,2,5,3.5,"toy","No"
"282","1","1","1","1","1","2","1",1,0,1,6,"1","Chihuahua",7,"1","4","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"283","1","1","3","1","1","1","1",1,0,0,2,"1","Chihuahua",5,"1","3","White",NA,NA,6,9,2,5,3.5,"toy","No"
"284","2","2","1","2","2","1","1",1,0,0,1,"1","Chihuahua",1,"1","5","Brown",NA,NA,6,9,2,5,3.5,"toy","No"
"285","2","1","1","1","1","2","1",1,0,0,6,"1","Chihuahua",0,"2","4","Brown","White",NA,6,9,2,5,3.5,"toy","No"
"286","1","1","2","1","1","1","1",1,0,0,1,"0","Chinese Crested Dog",3,"3","3","Black","Golden","White",NA,NA,NA,NA,NA,NA,"No"
"287","3","2","1","2","1","2","1",4,0,0,8,"1","Labrador Retriever",0,"2","5","Brown","Cream",NA,21,24,55,80,67.5,"large","No"
"288","1","1","3","3","3","1","1",1,0,0,1,"1","Chow Chow",1,"2","7","Brown","Golden",NA,19,22,45,55,50,"medium","No"
"289","2","3","2","1","1","1","1",1,5,0,0,"1","Chow Chow",1,"1","3","Cream",NA,NA,19,22,45,55,50,"medium","No"
"290","1","2","3","3","1","2","1",1,0,0,5,"1","Chow Chow",1,"1","6","Brown",NA,NA,19,22,45,55,50,"medium","No"
"291","2","1","1","2","2","2","1",1,0,0,3,"1","Cocker Spaniel",0,"1","6","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"292","2","2","2","1","1","1","1",1,350,0,2,"1","Cocker Spaniel",2,"1","3","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"293","2","1","2","1","1","1","1",1,0,0,5,"1","Cocker Spaniel",3,"2","3","Black","White",NA,15,16.5,23.5,31.5,27.5,"small","No"
"294","1","2","2","1","1","2","1",1,200,0,0,"1","Cocker Spaniel",4,"1","4","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"295","1","2","3","1","1","2","1",1,300,0,3,"1","Cocker Spaniel",2,"1","4","Golden",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"296","1","2","2","3","3","2","1",1,0,0,1,"1","Cocker Spaniel",7,"2","8","Brown","Golden",NA,15,16.5,23.5,31.5,27.5,"small","No"
"297","1","2","3","1","1","1","1",1,180,0,3,"1","Cocker Spaniel",5,"2","3","Golden","Cream",NA,15,16.5,23.5,31.5,27.5,"small","No"
"298","3","2","1","2","2","2","1",2,100,0,6,"1","Cocker Spaniel",0,"3","6","Black","Brown","White",15,16.5,23.5,31.5,27.5,"small","No"
"299","2","1","2","1","1","1","1",1,200,0,8,"1","Cocker Spaniel",4,"2","3","Golden","Cream",NA,15,16.5,23.5,31.5,27.5,"small","No"
"300","2","2","3","1","1","2","2",1,0,0,4,"1","Cocker Spaniel",5,"1","4","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"301","2","2","2","1","1","2","1",2,0,0,2,"1","Cocker Spaniel",4,"1","4","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"302","1","1","3","1","1","1","1",1,0,0,3,"1","Cocker Spaniel",9,"1","3","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"303","2","2","3","1","1","2","1",1,0,0,2,"1","Cocker Spaniel",1,"3","4","Brown","Golden","Cream",15,16.5,23.5,31.5,27.5,"small","No"
"304","1","2","2","1","1","2","1",1,100,0,1,"1","Cocker Spaniel",0,"1","4","Black",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"305","1","2","2","1","1","2","1",1,100,0,1,"1","Cocker Spaniel",0,"2","4","Black","Brown",NA,15,16.5,23.5,31.5,27.5,"small","No"
"306","2","2","2","3","3","3","1",1,100,0,1,"1","Cocker Spaniel",2,"2","9","Golden","Cream",NA,15,16.5,23.5,31.5,27.5,"small","No"
"307","2","1","2","1","1","1","1",1,0,0,6,"1","Cocker Spaniel",2,"2","3","Brown","Cream",NA,15,16.5,23.5,31.5,27.5,"small","No"
"308","1","2","3","3","3","2","1",1,0,0,2,"1","Cocker Spaniel",7,"2","8","Cream","White",NA,15,16.5,23.5,31.5,27.5,"small","No"
"309","2","1","3","1","3","3","2",1,0,0,3,"1","Cocker Spaniel",4,"2","7","Brown","Golden",NA,15,16.5,23.5,31.5,27.5,"small","No"
"310","1","2","3","2","1","2","1",1,0,0,1,"1","Cocker Spaniel",1,"3","5","Brown","Yellow","Cream",15,16.5,23.5,31.5,27.5,"small","No"
"311","1","2","2","1","1","1","1",1,0,0,5,"1","Cocker Spaniel",4,"1","3","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"312","1","2","3","1","1","2","1",1,200,0,3,"1","Cocker Spaniel",1,"1","4","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"313","2","2","2","1","1","2","1",1,0,0,3,"1","Cocker Spaniel",1,"1","4","Golden",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"314","2","1","2","1","1","1","1",1,0,0,11,"0","Cocker Spaniel",8,"2","3","Brown","Cream",NA,15,16.5,23.5,31.5,27.5,"small","No"
"315","1","2","3","3","3","3","1",1,0,0,5,"1","Cocker Spaniel",14,"1","9","Golden",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"316","2","2","2","1","1","1","1",1,300,0,0,"1","Cocker Spaniel",3,"1","3","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"317","2","2","3","1","1","2","1",1,0,0,4,"1","Cocker Spaniel",7,"3","4","Black","Gray","White",15,16.5,23.5,31.5,27.5,"small","No"
"318","1","2","3","1","1","1","1",1,200,0,1,"1","Cocker Spaniel",3,"1","3","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"319","1","2","2","1","1","2","1",1,390,0,3,"1","Cocker Spaniel",2,"1","4","Golden",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"320","1","2","3","1","1","1","1",1,350,0,3,"1","Cocker Spaniel",5,"1","3","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"321","1","2","2","1","1","2","1",2,0,0,4,"1","Cocker Spaniel",8,"3","4","Brown","Golden","Cream",15,16.5,23.5,31.5,27.5,"small","No"
"322","1","2","1","2","1","2","1",1,0,0,6,"1","Cocker Spaniel",0,"1","5","Black",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"323","1","2","3","3","3","2","1",1,0,0,6,"1","Cocker Spaniel",6,"2","8","Brown","Golden",NA,15,16.5,23.5,31.5,27.5,"small","No"
"324","2","2","2","1","1","2","1",1,0,0,4,"1","Cocker Spaniel",7,"1","4","Cream",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"325","2","2","3","3","3","2","1",1,0,0,1,"1","Cocker Spaniel",2,"2","8","Brown","Golden",NA,15,16.5,23.5,31.5,27.5,"small","No"
"326","2","2","1","3","1","2","1",1,0,0,5,"1","Cocker Spaniel",0,"1","6","Black",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"327","1","2","2","1","1","1","2",1,0,0,2,"1","Cocker Spaniel",5,"2","3","Black","Brown",NA,15,16.5,23.5,31.5,27.5,"small","No"
"328","2","1","2","1","1","1","1",1,0,0,1,"1","Cocker Spaniel",3,"1","3","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"329","1","2","3","3","3","2","1",1,0,0,4,"1","Cocker Spaniel",6,"2","8","Brown","Golden",NA,15,16.5,23.5,31.5,27.5,"small","No"
"330","2","2","3","3","3","3","2",1,0,0,1,"1","Cocker Spaniel",4,"2","9","Golden","Cream",NA,15,16.5,23.5,31.5,27.5,"small","No"
"331","2","2","1","3","3","3","1",1,0,0,4,"1","Cocker Spaniel",4,"1","9","Brown",NA,NA,15,16.5,23.5,31.5,27.5,"small","No"
"332","1","2","1","1","1","1","1",1,0,0,6,"1","Collie",0,"2","3","Cream","White",NA,NA,NA,NA,NA,NA,NA,"No"
"333","2","2","1","2","2","2","1",1,0,0,5,"1","Collie",0,"2","6","Black","Cream",NA,NA,NA,NA,NA,NA,NA,"No"
"334","1","2","1","2","2","2","1",1,0,0,5,"1","Collie",0,"2","6","Black","Cream",NA,NA,NA,NA,NA,NA,NA,"No"
"335","1","3","2","1","1","1","1",1,0,0,1,"1","Collie",3,"3","3","Black","Brown","White",NA,NA,NA,NA,NA,NA,"No"
"336","2","2","2","3","3","3","1",1,0,0,3,"1","Collie",1,"2","9","Black","White",NA,NA,NA,NA,NA,NA,NA,"No"
"337","1","2","1","2","2","2","1",1,0,0,5,"1","Collie",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,"No"
"338","1","2","1","2","2","2","1",1,0,0,3,"1","Collie",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,"No"
"339","2","2","1","2","2","2","1",1,0,0,8,"1","Collie",0,"2","6","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,"No"
"340","1","2","1","2","2","2","1",1,0,0,8,"1","Collie",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,"No"
"341","2","2","1","2","2","2","1",1,0,0,4,"1","Collie",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,"No"
"342","2","2","1","2","2","2","1",1,0,0,5,"1","Collie",0,"2","6","Black","Cream",NA,NA,NA,NA,NA,NA,NA,"No"
"343","2","2","1","3","3","2","1",1,0,0,4,"1","Coonhound",0,"2","8","Black","White",NA,NA,NA,NA,NA,NA,NA,"No"
"344","2","2","1","3","3","2","1",1,0,0,4,"1","Coonhound",0,"2","8","Black","White",NA,NA,NA,NA,NA,NA,NA,"No"
"345","1","1","2","1","1","2","1",1,0,0,10,"1","Corgi",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,"No"
"346","2","1","1","1","1","2","1",1,0,0,4,"1","Corgi",1,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"347","2","1","1","2","2","2","1",2,0,0,3,"1","Corgi",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"348","1","2","2","1","1","1","1",1,200,0,2,"1","Corgi",2,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"349","1","2","1","3","3","3","1",1,0,0,1,"1","Corgi",2,"3","9","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,"No"
"350","1","1","1","1","1","2","1",1,0,0,3,"0","Corgi",1,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,"No"
"351","2","2","1","1","1","2","1",1,0,0,4,"1","Corgi",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,"No"
"352","2","2","2","1","1","2","1",1,0,0,5,"1","Corgi",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"353","2","1","2","3","3","3","1",1,0,0,5,"1","Corgi",2,"2","9","Black","Brown",NA,NA,NA,NA,NA,NA,NA,"No"
"354","2","2","1","1","1","1","1",1,120,1,25,"1","Corgi",1,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"355","2","1","1","2","1","2","1",1,0,0,6,"1","Corgi",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,"No"
"356","2","2","1","1","1","1","1",1,0,0,1,"1","Corgi",2,"2","3","Cream","White",NA,NA,NA,NA,NA,NA,NA,"No"
"357","1","2","2","1","1","1","1",1,0,0,2,"1","Corgi",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"358","2","2","1","1","1","1","1",1,0,0,4,"1","Corgi",2,"2","3","Cream","White",NA,NA,NA,NA,NA,NA,NA,"No"
"359","2","1","2","1","1","2","1",1,0,0,2,"1","Corgi",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,"No"
"360","1","2","2","1","1","1","1",1,200,0,2,"1","Dachshund",2,"3","3","Black","Brown","Cream",7,10,16,32,24,"small","No"
"361","1","1","3","1","1","1","1",1,150,0,2,"1","Dachshund",5,"1","3","Brown",NA,NA,7,10,16,32,24,"small","No"
"362","1","1","2","1","1","3","1",2,0,0,2,"0","Dachshund",1,"2","5","Black","Brown",NA,7,10,16,32,24,"small","No"
"363","2","2","1","1","1","1","1",1,0,0,5,"1","Dachshund",1,"3","3","Black","Brown","White",7,10,16,32,24,"small","No"
"364","1","1","3","2","2","2","1",1,20,0,1,"1","Dachshund",8,"1","6","Gray",NA,NA,7,10,16,32,24,"small","No"
"365","2","1","2","3","3","3","1",1,0,0,1,"1","Dachshund",3,"1","9","Brown",NA,NA,7,10,16,32,24,"small","No"
"366","2","2","1","3","3","1","1",1,0,0,3,"1","Dachshund",1,"2","7","Brown","White",NA,7,10,16,32,24,"small","No"
"367","1","2","2","1","3","3","1",1,0,0,2,"1","Dachshund",4,"2","7","Cream","White",NA,7,10,16,32,24,"small","No"
"368","2","1","2","3","1","1","1",1,0,0,5,"1","Dachshund",0,"2","5","Brown","Cream",NA,7,10,16,32,24,"small","No"
"369","2","2","1","1","1","3","1",1,0,0,1,"1","Dachshund",5,"1","5","Brown",NA,NA,7,10,16,32,24,"small","No"
"370","2","2","2","1","1","1","1",1,0,0,3,"1","Dachshund",1,"1","3","Black",NA,NA,7,10,16,32,24,"small","No"
"371","1","1","1","2","2","2","1",1,20,0,1,"1","Dachshund",2,"2","6","Black","Brown",NA,7,10,16,32,24,"small","No"
"372","2","1","3","1","1","1","1",1,500,0,2,"1","Dachshund",6,"1","3","Golden",NA,NA,7,10,16,32,24,"small","No"
"373","2","2","1","2","2","2","1",1,0,1,7,"1","Dachshund",0,"3","6","Black","Brown","White",7,10,16,32,24,"small","No"
"374","2","2","1","1","1","2","1",1,0,0,5,"1","Dachshund",1,"2","4","Black","Brown",NA,7,10,16,32,24,"small","No"
"375","2","1","1","2","2","2","1",1,20,0,1,"1","Dachshund",2,"1","6","Brown",NA,NA,7,10,16,32,24,"small","No"
"376","1","1","1","1","1","1","1",1,0,0,1,"1","Dachshund",2,"1","3","Brown",NA,NA,7,10,16,32,24,"small","No"
"377","1","1","1","1","1","3","1",1,0,0,2,"1","Dachshund",3,"1","5","Brown",NA,NA,7,10,16,32,24,"small","No"
"378","1","2","1","3","1","2","1",1,0,1,11,"1","Dachshund",0,"3","6","Black","Cream","White",7,10,16,32,24,"small","No"
"379","2","2","2","1","1","3","1",2,0,0,2,"1","Dachshund",1,"1","5","Black",NA,NA,7,10,16,32,24,"small","No"
"380","2","2","2","1","1","3","1",3,0,0,2,"1","Dachshund",1,"2","5","Black","Brown",NA,7,10,16,32,24,"small","No"
"381","1","2","1","1","1","3","1",1,0,0,2,"1","Dachshund",3,"2","5","Black","Brown",NA,7,10,16,32,24,"small","No"
